Step,numberOfAcceptedPeleSteps,currentEnergy,sasaLig,epoch,trajectory,Cluster
82,82,-24.8203,0.997054,,output/trajectory_27.pdb,0
83,83,-24.8203,0.997054,,output/trajectory_27.pdb,0
84,84,-24.8203,0.997054,,output/trajectory_27.pdb,0
85,85,-24.9166,0.99946,,output/trajectory_27.pdb,0
86,86,-24.8817,0.996813,,output/trajectory_27.pdb,0
87,87,-24.8851,0.997805,,output/trajectory_27.pdb,0
88,88,-24.8315,0.998133,,output/trajectory_27.pdb,0
89,89,-24.8316,0.998133,,output/trajectory_27.pdb,0
90,90,-24.8316,0.998133,,output/trajectory_27.pdb,0
91,91,-24.8316,0.998133,,output/trajectory_27.pdb,0
92,92,-24.8316,0.998133,,output/trajectory_27.pdb,0
93,93,-24.8316,0.998133,,output/trajectory_27.pdb,0
94,94,-24.8316,0.998133,,output/trajectory_27.pdb,0
95,95,-24.975,0.995767,,output/trajectory_27.pdb,0
96,96,-24.9356,0.995899,,output/trajectory_27.pdb,0
97,97,-24.8675,0.9949,,output/trajectory_27.pdb,0
98,98,-24.8177,0.996308,,output/trajectory_27.pdb,0
99,99,-24.8436,0.996816,,output/trajectory_27.pdb,0
100,100,-24.84,0.996303,,output/trajectory_27.pdb,0
0,0,-19.0793,1.0,,output/trajectory_28.pdb,-
1,1,-24.6426,0.998902,,output/trajectory_28.pdb,0
2,2,-24.5258,0.998981,,output/trajectory_28.pdb,-
3,3,-24.4636,0.998981,,output/trajectory_28.pdb,-
4,4,-24.4904,0.997421,,output/trajectory_28.pdb,-
5,5,-24.497,0.997448,,output/trajectory_28.pdb,-
6,6,-24.5278,0.997031,,output/trajectory_28.pdb,-
7,7,-24.5281,0.99694,,output/trajectory_28.pdb,-
8,8,-24.5437,0.996105,,output/trajectory_28.pdb,-
9,9,-24.5417,0.996597,,output/trajectory_28.pdb,-
10,10,-24.522,0.996507,,output/trajectory_28.pdb,-
11,11,-24.5226,0.996507,,output/trajectory_28.pdb,-
12,12,-24.5169,0.9963,,output/trajectory_28.pdb,-
13,13,-24.5174,0.997037,,output/trajectory_28.pdb,-
14,14,-24.5159,0.997481,,output/trajectory_28.pdb,-
15,15,-24.5876,0.995795,,output/trajectory_28.pdb,-
16,16,-24.5297,0.99734,,output/trajectory_28.pdb,-
17,17,-24.598,0.995795,,output/trajectory_28.pdb,-
18,18,-24.5962,0.996918,,output/trajectory_28.pdb,-
19,19,-24.6313,0.995542,,output/trajectory_28.pdb,0
20,20,-24.5726,0.996175,,output/trajectory_28.pdb,-
21,21,-24.5727,0.996175,,output/trajectory_28.pdb,-
22,22,-24.7518,0.99568,,output/trajectory_28.pdb,0
23,23,-24.7457,0.995065,,output/trajectory_28.pdb,0
24,24,-24.7586,0.994025,,output/trajectory_28.pdb,0
25,25,-24.7586,0.994025,,output/trajectory_28.pdb,0
26,26,-24.7879,0.995714,,output/trajectory_28.pdb,0
27,27,-24.7598,0.996087,,output/trajectory_28.pdb,0
28,28,-24.7594,0.996541,,output/trajectory_28.pdb,0
29,29,-24.7384,0.995634,,output/trajectory_28.pdb,0
30,30,-24.7188,0.995177,,output/trajectory_28.pdb,0
31,31,-24.7106,0.995177,,output/trajectory_28.pdb,0
32,32,-24.7487,0.994895,,output/trajectory_28.pdb,0
33,33,-24.7486,0.994895,,output/trajectory_28.pdb,0
34,34,-24.7334,0.99452,,output/trajectory_28.pdb,0
35,35,-24.6304,0.994866,,output/trajectory_28.pdb,0
36,36,-24.6271,0.995523,,output/trajectory_28.pdb,0
37,37,-24.677,0.993703,,output/trajectory_28.pdb,0
38,38,-24.672,0.994283,,output/trajectory_28.pdb,0
39,39,-24.6184,0.99482,,output/trajectory_28.pdb,0
40,40,-24.6381,0.993011,,output/trajectory_28.pdb,0
41,41,-24.6512,0.992231,,output/trajectory_28.pdb,0
42,42,-24.6765,0.992675,,output/trajectory_28.pdb,0
43,43,-24.6565,0.996196,,output/trajectory_28.pdb,0
44,44,-24.693,0.995898,,output/trajectory_28.pdb,0
45,45,-24.7103,0.994459,,output/trajectory_28.pdb,0
47,46,-24.7103,0.994459,,output/trajectory_28.pdb,0
48,47,-24.7425,0.994286,,output/trajectory_28.pdb,0
49,48,-24.6984,0.994665,,output/trajectory_28.pdb,0
50,49,-24.6967,0.995038,,output/trajectory_28.pdb,0
51,50,-24.7711,0.99531,,output/trajectory_28.pdb,0
52,51,-24.7549,0.995991,,output/trajectory_28.pdb,0
53,52,-24.711,0.993597,,output/trajectory_28.pdb,0
54,53,-24.6104,0.998172,,output/trajectory_28.pdb,-
55,54,-24.6428,0.996803,,output/trajectory_28.pdb,0
56,55,-24.6643,0.995287,,output/trajectory_28.pdb,0
57,56,-24.6803,0.996398,,output/trajectory_28.pdb,0
58,57,-24.6995,0.995954,,output/trajectory_28.pdb,0
59,58,-24.7017,0.996029,,output/trajectory_28.pdb,0
60,59,-24.7129,0.997191,,output/trajectory_28.pdb,0
61,60,-24.6973,0.997423,,output/trajectory_28.pdb,0
62,61,-24.6377,0.996619,,output/trajectory_28.pdb,0
63,62,-24.6103,0.996057,,output/trajectory_28.pdb,-
64,63,-24.6202,0.995135,,output/trajectory_28.pdb,0
65,64,-24.6452,0.994409,,output/trajectory_28.pdb,0
66,65,-24.6571,0.996272,,output/trajectory_28.pdb,0
67,66,-24.7302,0.997546,,output/trajectory_28.pdb,0
68,67,-24.7957,0.997101,,output/trajectory_28.pdb,0
69,68,-24.8225,0.995828,,output/trajectory_28.pdb,0
70,69,-24.7524,0.995008,,output/trajectory_28.pdb,0
71,70,-24.7744,0.994532,,output/trajectory_28.pdb,0
72,71,-24.7574,0.994708,,output/trajectory_28.pdb,0
73,72,-24.739,0.994098,,output/trajectory_28.pdb,0
74,73,-24.6269,0.998304,,output/trajectory_28.pdb,0
75,74,-24.6091,0.998242,,output/trajectory_28.pdb,-
76,75,-24.5574,0.996279,,output/trajectory_28.pdb,-
77,76,-24.5853,0.998795,,output/trajectory_28.pdb,-
78,77,-24.5861,0.999444,,output/trajectory_28.pdb,-
79,78,-24.6332,0.999906,,output/trajectory_28.pdb,0
80,79,-24.7653,0.992004,,output/trajectory_28.pdb,0
81,80,-24.7229,0.99639,,output/trajectory_28.pdb,0
82,81,-24.7086,0.99722,,output/trajectory_28.pdb,0
83,82,-24.7144,0.998041,,output/trajectory_28.pdb,0
84,83,-24.6591,0.999296,,output/trajectory_28.pdb,0
85,84,-24.7064,1.00106,,output/trajectory_28.pdb,0
86,85,-24.6839,1.00052,,output/trajectory_28.pdb,0
87,86,-24.6959,1.00081,,output/trajectory_28.pdb,0
88,87,-24.679,1.00015,,output/trajectory_28.pdb,0
89,88,-24.773,0.99744,,output/trajectory_28.pdb,0
90,89,-24.6743,0.996616,,output/trajectory_28.pdb,0
91,90,-24.7442,0.999089,,output/trajectory_28.pdb,0
92,91,-24.7888,0.998299,,output/trajectory_28.pdb,0
93,92,-24.6842,0.999162,,output/trajectory_28.pdb,0
94,93,-24.7177,0.999486,,output/trajectory_28.pdb,0
95,94,-24.7089,0.998744,,output/trajectory_28.pdb,0
96,95,-24.7089,0.998744,,output/trajectory_28.pdb,0
97,96,-24.7089,0.998744,,output/trajectory_28.pdb,0
98,97,-24.7131,0.998345,,output/trajectory_28.pdb,0
99,98,-24.7217,0.998323,,output/trajectory_28.pdb,0
100,99,-24.7223,0.998741,,output/trajectory_28.pdb,0
0,0,-19.0793,1.0,,output/trajectory_29.pdb,-
1,1,-24.595,0.997624,,output/trajectory_29.pdb,-
2,2,-24.6453,0.998458,,output/trajectory_29.pdb,0
3,3,-24.5995,1.00035,,output/trajectory_29.pdb,-
4,4,-24.5936,0.999005,,output/trajectory_29.pdb,-
5,5,-24.6426,0.997563,,output/trajectory_29.pdb,0
6,6,-24.6279,1.00141,,output/trajectory_29.pdb,0
7,7,-24.6284,1.00141,,output/trajectory_29.pdb,0
8,8,-24.6385,1.00032,,output/trajectory_29.pdb,0
9,9,-24.6508,1.00027,,output/trajectory_29.pdb,0
10,10,-24.6352,1.00101,,output/trajectory_29.pdb,0
11,11,-24.6352,1.00101,,output/trajectory_29.pdb,0
12,12,-24.6537,0.999456,,output/trajectory_29.pdb,0
13,13,-24.6896,0.99969,,output/trajectory_29.pdb,0
14,14,-24.6497,0.998098,,output/trajectory_29.pdb,0
15,15,-24.6489,0.998945,,output/trajectory_29.pdb,0
16,16,-24.6471,0.99927,,output/trajectory_29.pdb,0
17,17,-24.6687,0.997827,,output/trajectory_29.pdb,0
18,18,-24.6091,0.996569,,output/trajectory_29.pdb,-
19,19,-24.6534,0.995643,,output/trajectory_29.pdb,0
20,20,-24.3929,0.998452,,output/trajectory_29.pdb,-
21,21,-24.477,0.997036,,output/trajectory_29.pdb,-
22,22,-24.7172,0.992504,,output/trajectory_29.pdb,0
23,23,-24.6888,0.994396,,output/trajectory_29.pdb,0
24,24,-24.7701,0.993374,,output/trajectory_29.pdb,0
25,25,-24.6817,0.995697,,output/trajectory_29.pdb,0
26,26,-24.6416,0.998783,,output/trajectory_29.pdb,0
27,27,-24.6532,0.997477,,output/trajectory_29.pdb,0
28,28,-24.6106,0.997993,,output/trajectory_29.pdb,-
29,29,-24.6629,0.997687,,output/trajectory_29.pdb,0
30,30,-24.6523,0.997536,,output/trajectory_29.pdb,0
31,31,-24.6506,0.996722,,output/trajectory_29.pdb,0
32,32,-24.7074,0.994864,,output/trajectory_29.pdb,0
33,33,-24.7387,0.995888,,output/trajectory_29.pdb,0
34,34,-24.7826,0.996462,,output/trajectory_29.pdb,0
35,35,-24.68,0.996671,,output/trajectory_29.pdb,0
36,36,-24.661,0.995799,,output/trajectory_29.pdb,0
37,37,-24.5532,0.994468,,output/trajectory_29.pdb,-
38,38,-24.6517,0.994661,,output/trajectory_29.pdb,0
39,39,-24.6501,0.995198,,output/trajectory_29.pdb,0
40,40,-24.6711,0.994959,,output/trajectory_29.pdb,0
41,41,-24.6273,0.995034,,output/trajectory_29.pdb,0
42,42,-24.6546,0.995171,,output/trajectory_29.pdb,0
43,43,-24.674,0.995332,,output/trajectory_29.pdb,0
44,44,-24.6564,0.996268,,output/trajectory_29.pdb,0
45,45,-24.6644,0.995571,,output/trajectory_29.pdb,0
46,46,-24.5895,0.995951,,output/trajectory_29.pdb,-
47,47,-24.635,0.995108,,output/trajectory_29.pdb,0
48,48,-24.6834,0.99556,,output/trajectory_29.pdb,0
49,49,-24.7017,0.994214,,output/trajectory_29.pdb,0
50,50,-24.7275,0.996277,,output/trajectory_29.pdb,0
51,51,-24.7125,0.997421,,output/trajectory_29.pdb,0
52,52,-24.757,0.997862,,output/trajectory_29.pdb,0
53,53,-24.7959,0.99627,,output/trajectory_29.pdb,0
54,54,-24.7838,0.997504,,output/trajectory_29.pdb,0
55,55,-24.7747,0.99673,,output/trajectory_29.pdb,0
56,56,-24.5663,1.00091,,output/trajectory_29.pdb,-
57,57,-24.6148,1.00085,,output/trajectory_29.pdb,-
58,58,-24.6444,1.00083,,output/trajectory_29.pdb,0
59,59,-24.6327,1.00058,,output/trajectory_29.pdb,0
60,60,-24.573,1.00167,,output/trajectory_29.pdb,-
61,61,-24.5565,1.0019,,output/trajectory_29.pdb,-
62,62,-24.6093,1.00152,,output/trajectory_29.pdb,-
63,63,-24.6242,1.00212,,output/trajectory_29.pdb,0
64,64,-24.6707,1.0021,,output/trajectory_29.pdb,0
65,65,-24.6005,1.00217,,output/trajectory_29.pdb,-
66,66,-24.6084,1.00217,,output/trajectory_29.pdb,-
67,67,-24.6151,1.00294,,output/trajectory_29.pdb,-
68,68,-24.6574,1.00307,,output/trajectory_29.pdb,0
69,69,-24.65,1.00337,,output/trajectory_29.pdb,0
70,70,-24.661,1.00479,,output/trajectory_29.pdb,0
71,71,-24.6768,1.00314,,output/trajectory_29.pdb,0
72,72,-24.7389,1.00033,,output/trajectory_29.pdb,0
73,73,-24.6725,1.0032,,output/trajectory_29.pdb,0
74,74,-24.6566,1.00346,,output/trajectory_29.pdb,0
75,75,-24.7373,1.00326,,output/trajectory_29.pdb,0
76,76,-24.7303,1.00501,,output/trajectory_29.pdb,0
77,77,-24.7033,1.00394,,output/trajectory_29.pdb,0
78,78,-24.6856,1.00378,,output/trajectory_29.pdb,0
79,79,-24.6806,1.00352,,output/trajectory_29.pdb,0
80,80,-24.6529,1.00454,,output/trajectory_29.pdb,0
81,81,-24.698,1.00467,,output/trajectory_29.pdb,0
82,82,-24.6874,1.00396,,output/trajectory_29.pdb,0
83,83,-24.6494,1.00575,,output/trajectory_29.pdb,0
84,84,-24.6511,1.00575,,output/trajectory_29.pdb,0
85,85,-24.6638,1.00411,,output/trajectory_29.pdb,0
86,86,-24.6215,1.0071,,output/trajectory_29.pdb,0
87,87,-24.6226,1.0008,,output/trajectory_29.pdb,0
88,88,-24.5269,1.00015,,output/trajectory_29.pdb,-
89,89,-24.5295,0.997031,,output/trajectory_29.pdb,-
90,90,-24.5639,0.996959,,output/trajectory_29.pdb,-
91,91,-24.5714,0.999023,,output/trajectory_29.pdb,-
92,92,-24.5905,0.999414,,output/trajectory_29.pdb,-
93,93,-24.613,0.998063,,output/trajectory_29.pdb,-
94,94,-24.6568,0.999926,,output/trajectory_29.pdb,0
95,95,-24.6367,0.999503,,output/trajectory_29.pdb,0
96,96,-24.6172,0.999385,,output/trajectory_29.pdb,0
97,97,-24.6196,0.998712,,output/trajectory_29.pdb,0
98,98,-24.5612,0.999315,,output/trajectory_29.pdb,-
99,99,-24.6189,0.99815,,output/trajectory_29.pdb,0
100,100,-24.5859,0.998618,,output/trajectory_29.pdb,-
0,0,-19.0793,1.0,,output/trajectory_30.pdb,-
1,1,-24.595,0.997624,,output/trajectory_30.pdb,-
2,2,-24.6453,0.998458,,output/trajectory_30.pdb,0
3,3,-24.6466,0.997689,,output/trajectory_30.pdb,0
4,4,-24.6133,0.997961,,output/trajectory_30.pdb,-
5,5,-24.5946,1.00001,,output/trajectory_30.pdb,-
6,6,-24.6201,1.00145,,output/trajectory_30.pdb,0
7,7,-24.6472,0.999896,,output/trajectory_30.pdb,0
8,8,-24.7036,0.993951,,output/trajectory_30.pdb,0
9,9,-24.6573,0.999568,,output/trajectory_30.pdb,0
10,10,-24.6399,0.998537,,output/trajectory_30.pdb,0
11,11,-24.6621,0.999999,,output/trajectory_30.pdb,0
12,12,-24.6244,1.00017,,output/trajectory_30.pdb,0
13,13,-24.5763,0.999036,,output/trajectory_30.pdb,-
14,14,-24.5677,0.995195,,output/trajectory_30.pdb,-
15,15,-24.4511,0.996898,,output/trajectory_30.pdb,-
16,16,-24.5188,0.995924,,output/trajectory_30.pdb,-
17,17,-24.5196,0.995924,,output/trajectory_30.pdb,-
18,18,-24.4803,0.996369,,output/trajectory_30.pdb,-
19,19,-24.6753,0.997194,,output/trajectory_30.pdb,0
20,20,-24.6369,0.999374,,output/trajectory_30.pdb,0
21,21,-24.6234,1.00102,,output/trajectory_30.pdb,0
22,22,-24.6228,1.00218,,output/trajectory_30.pdb,0
23,23,-24.6228,1.00218,,output/trajectory_30.pdb,0
24,24,-24.6228,1.00218,,output/trajectory_30.pdb,0
25,25,-24.6252,0.996499,,output/trajectory_30.pdb,0
26,26,-24.5085,0.995318,,output/trajectory_30.pdb,-
27,27,-24.4626,0.998029,,output/trajectory_30.pdb,-
28,28,-24.5216,0.99703,,output/trajectory_30.pdb,-
29,29,-24.4977,0.996169,,output/trajectory_30.pdb,-
30,30,-24.486,0.995664,,output/trajectory_30.pdb,-
31,31,-24.47,0.99669,,output/trajectory_30.pdb,-
32,32,-24.5144,0.999433,,output/trajectory_30.pdb,-
33,33,-24.4825,0.998999,,output/trajectory_30.pdb,-
34,34,-24.5042,0.99835,,output/trajectory_30.pdb,-
35,35,-24.4943,0.998675,,output/trajectory_30.pdb,-
36,36,-24.4942,0.998845,,output/trajectory_30.pdb,-
37,37,-24.5757,0.99646,,output/trajectory_30.pdb,-
38,38,-24.561,0.999574,,output/trajectory_30.pdb,-
39,39,-24.5574,0.998562,,output/trajectory_30.pdb,-
40,40,-24.5588,0.998442,,output/trajectory_30.pdb,-
41,41,-24.5982,0.997343,,output/trajectory_30.pdb,-
42,42,-24.5835,0.997415,,output/trajectory_30.pdb,-
43,43,-24.5867,0.995347,,output/trajectory_30.pdb,-
44,44,-24.6111,0.995227,,output/trajectory_30.pdb,-
45,45,-24.5529,0.996299,,output/trajectory_30.pdb,-
46,46,-24.6148,0.996103,,output/trajectory_30.pdb,-
47,47,-24.6049,0.996511,,output/trajectory_30.pdb,-
48,48,-24.6146,0.994226,,output/trajectory_30.pdb,-
49,49,-24.6191,0.993901,,output/trajectory_30.pdb,0
50,50,-24.6075,0.995041,,output/trajectory_30.pdb,-
51,51,-24.6159,0.995041,,output/trajectory_30.pdb,0
52,52,-24.6606,0.996085,,output/trajectory_30.pdb,0
53,53,-24.6318,0.995707,,output/trajectory_30.pdb,0
54,54,-24.6288,0.995334,,output/trajectory_30.pdb,0
55,55,-24.6204,0.995707,,output/trajectory_30.pdb,0
56,56,-24.5788,0.99889,,output/trajectory_30.pdb,-
57,57,-24.563,0.999089,,output/trajectory_30.pdb,-
58,58,-24.6273,1.00129,,output/trajectory_30.pdb,0
59,59,-24.6171,0.998735,,output/trajectory_30.pdb,0
60,60,-24.6131,0.994997,,output/trajectory_30.pdb,-
61,61,-24.6443,0.999716,,output/trajectory_30.pdb,0
62,62,-24.6398,1.00099,,output/trajectory_30.pdb,0
63,63,-24.6082,1.00164,,output/trajectory_30.pdb,-
64,64,-24.6352,1.00128,,output/trajectory_30.pdb,0
65,65,-24.6526,1.00165,,output/trajectory_30.pdb,0
66,66,-24.6404,0.994518,,output/trajectory_30.pdb,0
67,67,-24.6592,0.994798,,output/trajectory_30.pdb,0
68,68,-24.651,0.994072,,output/trajectory_30.pdb,0
69,69,-24.5539,1.00288,,output/trajectory_30.pdb,-
70,70,-24.5411,1.00197,,output/trajectory_30.pdb,-
71,71,-24.6834,1.00073,,output/trajectory_30.pdb,0
72,72,-24.6828,1.00066,,output/trajectory_30.pdb,0
73,73,-24.6364,0.99952,,output/trajectory_30.pdb,0
74,74,-24.6365,0.99952,,output/trajectory_30.pdb,0
75,75,-24.6365,0.99952,,output/trajectory_30.pdb,0
76,76,-24.6365,0.99952,,output/trajectory_30.pdb,0
77,77,-24.6365,0.99952,,output/trajectory_30.pdb,0
78,78,-24.7446,0.998353,,output/trajectory_30.pdb,0
79,79,-24.7553,0.99917,,output/trajectory_30.pdb,0
80,80,-24.639,1.00023,,output/trajectory_30.pdb,0
81,81,-24.626,0.99952,,output/trajectory_30.pdb,0
82,82,-24.626,0.99952,,output/trajectory_30.pdb,0
83,83,-24.5291,1.00065,,output/trajectory_30.pdb,-
84,84,-24.5985,1.00167,,output/trajectory_30.pdb,-
85,85,-24.5762,1.0017,,output/trajectory_30.pdb,-
86,86,-24.6267,0.998002,,output/trajectory_30.pdb,0
87,87,-24.6695,0.996662,,output/trajectory_30.pdb,0
88,88,-24.6622,0.996737,,output/trajectory_30.pdb,0
89,89,-24.6964,0.995904,,output/trajectory_30.pdb,0
90,90,-24.6753,0.996206,,output/trajectory_30.pdb,0
91,91,-24.6861,0.997094,,output/trajectory_30.pdb,0
92,92,-24.6058,0.998114,,output/trajectory_30.pdb,-
93,93,-24.672,0.999265,,output/trajectory_30.pdb,0
94,94,-24.5657,0.999154,,output/trajectory_30.pdb,-
95,95,-24.7158,0.994953,,output/trajectory_30.pdb,0
96,96,-24.655,0.995782,,output/trajectory_30.pdb,0
97,97,-24.663,0.995875,,output/trajectory_30.pdb,0
98,98,-24.6736,0.995711,,output/trajectory_30.pdb,0
99,99,-24.6735,0.996128,,output/trajectory_30.pdb,0
100,100,-24.7327,0.995575,,output/trajectory_30.pdb,0
0,0,-19.0793,1.0,,output/trajectory_31.pdb,-
1,1,-24.5216,0.995124,,output/trajectory_31.pdb,-
2,2,-24.4664,0.995363,,output/trajectory_31.pdb,-
3,3,-24.4748,0.994462,,output/trajectory_31.pdb,-
4,4,-24.4753,0.995815,,output/trajectory_31.pdb,-
5,5,-24.4489,0.996214,,output/trajectory_31.pdb,-
6,6,-24.3203,0.996578,,output/trajectory_31.pdb,-
7,7,-24.4625,0.99555,,output/trajectory_31.pdb,-
8,8,-24.4533,0.996347,,output/trajectory_31.pdb,-
9,9,-24.4494,0.996326,,output/trajectory_31.pdb,-
10,10,-24.4513,0.998267,,output/trajectory_31.pdb,-
11,11,-24.6636,0.998807,,output/trajectory_31.pdb,0
12,12,-24.6667,0.999874,,output/trajectory_31.pdb,0
13,13,-24.6587,1.003,,output/trajectory_31.pdb,0
14,14,-24.648,1.00225,,output/trajectory_31.pdb,0
15,15,-24.603,1.00319,,output/trajectory_31.pdb,-
16,16,-24.5991,1.00356,,output/trajectory_31.pdb,-
17,17,-24.6275,1.00098,,output/trajectory_31.pdb,0
18,18,-24.6463,1.00039,,output/trajectory_31.pdb,0
19,19,-24.6463,1.00039,,output/trajectory_31.pdb,0
20,20,-24.6462,1.00081,,output/trajectory_31.pdb,0
21,21,-24.6462,1.00081,,output/trajectory_31.pdb,0
22,22,-24.6296,0.999837,,output/trajectory_31.pdb,0
23,23,-24.6268,0.999983,,output/trajectory_31.pdb,0
24,24,-24.6487,1.00065,,output/trajectory_31.pdb,0
25,25,-24.6248,1.0005,,output/trajectory_31.pdb,0
26,26,-24.6103,1.00055,,output/trajectory_31.pdb,-
27,27,-24.6063,1.00055,,output/trajectory_31.pdb,-
28,28,-24.6665,0.999186,,output/trajectory_31.pdb,0
29,29,-24.6769,0.999576,,output/trajectory_31.pdb,0
30,30,-24.6748,1.00002,,output/trajectory_31.pdb,0
31,31,-24.6748,1.00002,,output/trajectory_31.pdb,0
32,32,-24.7265,0.997092,,output/trajectory_31.pdb,0
33,33,-24.6548,0.996844,,output/trajectory_31.pdb,0
34,34,-24.6673,0.997559,,output/trajectory_31.pdb,0
35,35,-24.6558,0.997559,,output/trajectory_31.pdb,0
36,36,-24.6563,0.997631,,output/trajectory_31.pdb,0
37,37,-24.6759,0.996606,,output/trajectory_31.pdb,0
38,38,-24.708,0.996319,,output/trajectory_31.pdb,0
39,39,-24.7807,0.997338,,output/trajectory_31.pdb,0
40,40,-24.6972,0.996628,,output/trajectory_31.pdb,0
41,41,-24.7225,0.998025,,output/trajectory_31.pdb,0
42,42,-24.7639,0.996883,,output/trajectory_31.pdb,0
43,43,-24.7206,0.995117,,output/trajectory_31.pdb,0
44,44,-24.7766,0.996575,,output/trajectory_31.pdb,0
45,45,-24.7575,0.996163,,output/trajectory_31.pdb,0
46,46,-24.7175,0.99922,,output/trajectory_31.pdb,0
47,47,-24.676,0.998299,,output/trajectory_31.pdb,0
48,48,-24.7071,0.998057,,output/trajectory_31.pdb,0
49,49,-24.7103,0.997189,,output/trajectory_31.pdb,0
50,50,-24.718,0.9963,,output/trajectory_31.pdb,0
51,51,-24.7214,0.997189,,output/trajectory_31.pdb,0
52,52,-24.7733,0.996047,,output/trajectory_31.pdb,0
53,53,-24.8881,0.997023,,output/trajectory_31.pdb,0
54,54,-24.9215,0.997023,,output/trajectory_31.pdb,0
55,55,-24.8374,0.998296,,output/trajectory_31.pdb,0
56,56,-24.8465,0.996665,,output/trajectory_31.pdb,0
57,57,-24.7914,0.997332,,output/trajectory_31.pdb,0
58,58,-24.7916,0.997332,,output/trajectory_31.pdb,0
59,59,-24.7916,0.997332,,output/trajectory_31.pdb,0
60,60,-24.7916,0.997332,,output/trajectory_31.pdb,0
61,61,-24.7916,0.997332,,output/trajectory_31.pdb,0
62,62,-24.7916,0.997332,,output/trajectory_31.pdb,0
63,63,-24.7882,0.995263,,output/trajectory_31.pdb,0
64,64,-24.9008,0.996779,,output/trajectory_31.pdb,0
65,65,-24.8898,0.996352,,output/trajectory_31.pdb,0
66,66,-24.8801,0.995934,,output/trajectory_31.pdb,0
67,67,-24.9329,0.994922,,output/trajectory_31.pdb,0
68,68,-24.9186,0.995673,,output/trajectory_31.pdb,0
69,69,-24.9204,0.995195,,output/trajectory_31.pdb,0
70,70,-24.9231,0.998005,,output/trajectory_31.pdb,0
71,71,-24.8117,0.997796,,output/trajectory_31.pdb,0
72,72,-24.7509,0.99603,,output/trajectory_31.pdb,0
73,73,-24.8153,0.994044,,output/trajectory_31.pdb,0
74,74,-24.8013,0.99523,,output/trajectory_31.pdb,0
75,75,-24.8098,0.994488,,output/trajectory_31.pdb,0
76,76,-24.7434,0.996615,,output/trajectory_31.pdb,0
77,77,-24.6982,0.996292,,output/trajectory_31.pdb,0
78,78,-24.7398,0.995866,,output/trajectory_31.pdb,0
79,79,-24.7413,0.997188,,output/trajectory_31.pdb,0
80,80,-24.6987,0.996934,,output/trajectory_31.pdb,0
81,81,-24.7559,0.99562,,output/trajectory_31.pdb,0
82,82,-24.7401,0.996344,,output/trajectory_31.pdb,0
83,83,-24.7402,0.996344,,output/trajectory_31.pdb,0
84,84,-24.7492,0.996344,,output/trajectory_31.pdb,0
85,85,-24.7492,0.996344,,output/trajectory_31.pdb,0
86,86,-24.8059,0.9944,,output/trajectory_31.pdb,0
87,87,-24.8357,0.994605,,output/trajectory_31.pdb,0
88,88,-24.7561,0.996587,,output/trajectory_31.pdb,0
89,89,-24.8458,0.99316,,output/trajectory_31.pdb,0
90,90,-24.7861,0.994373,,output/trajectory_31.pdb,0
91,91,-24.8075,0.995754,,output/trajectory_31.pdb,0
92,92,-24.8176,0.996052,,output/trajectory_31.pdb,0
93,93,-24.8043,0.996286,,output/trajectory_31.pdb,0
94,94,-24.8043,0.996286,,output/trajectory_31.pdb,0
95,95,-24.8043,0.996286,,output/trajectory_31.pdb,0
96,96,-24.8522,0.996449,,output/trajectory_31.pdb,0
97,97,-24.8795,0.995304,,output/trajectory_31.pdb,0
98,98,-24.6792,0.993156,,output/trajectory_31.pdb,0
99,99,-24.681,0.995202,,output/trajectory_31.pdb,0
100,100,-24.6883,0.997283,,output/trajectory_31.pdb,0
0,0,-19.0793,1.0,,output/trajectory_32.pdb,-
1,1,-24.6426,0.998902,,output/trajectory_32.pdb,0
2,2,-24.5258,0.998981,,output/trajectory_32.pdb,-
